content,sentiment
"preços justos , igual do mercado, a entrega é rápida e prática .",2
"Top demais! 😄 cerveja chega geladinha e a entrada é rapida,super recomendo.",2
"Até tentei parar de beber, mas a praticidade desse app me quebrou KAKAKAKAK brincadeiras à parte, ótimo em todos os aspectos!! :D",2
"ótimos preços, entrega rápida, tudo que o brasileiro gosta",2
"Melhor atendimento, preços ótimos e entrega rápido",2
o app do Zé delivery e um ótimo app para comer e tomar suas bebidas com fácil acesso e velocidade rápida de chegada .,2
"Tem aqueles dias que a gente quer somente tomar uma cerveja gelada depois de um dia cheio... Independente de beber sozinha ou acompanhada, esse aplicativo é ótimo para resolver a questão número #1 - A bebida chegar até você.",2
"ótimo atendimento e entrega super rápida , só poderia ter mais variedades de refrigerante e energéticos",2
"excelente, rápido na entrega, serviço de ótima qualidade, eu recomendo",2
"Ótimo aplicativo, fácil de comprar e descontos que cabe no bolso 😍",2
"Excelente app!! Tudo muito fácil, simples e prático !! Parabéns!!",2
"Atendimento super rápido entrega rápida, e de qualidade super recomendo.",2
uma plataforma maravilhosa vem muito rápido muito bom atendimento parabéns 👏👏👏nota 10☺️,2
"muito bom, preços e produtos bons, entrega rápida.",2
rápido... prático... seguro tudo na palma da mão e sem sair de casa!!! show!!!,2
"Zé está fazendo pesquisa e não ganho nada com isso, só que na outra semana aumenta o valor do produto da pesquisa, coincidência? ou não!",2
"Completo, prático e totalmente eficiente. Parabéns.",2
"muito fácil de usar, preço bom e entrega rápida.",2
"app super prático para manuseio recomendo bastante,e a entrega é super rápido ✌🏽✌🏽",2
é muito bom rápido e fácil Pode confiar que Zé delivery é muito bom,2
"preços caros, mas os estabelecimentos entregam rápido, precisa de colocar Heineken",2
mto fácil e objetivo ao baixar . e de rápido ascesso,2
Sempre compro pelo Zé Delivery acho muito prático e rápido e barato,2
"ótimo, entrega rápida e com preços acessíveis.",2
"ótimo aplicativo, custo benefício e entrega rápida",2
"o app é ótimo , só precisa ver com as distribuidoras pois quando a gente compra e paga mais caro para ter direito ao brinde nunca vai o brinde , o porta lata térmico mesmo a distribuidora não manda . aí fica difícil",2
"ótimo aplicativo, preço ótimo, entrega super rápida até me surpreendi, e cerveja geladinha.",2
"um ótimo atendimento, preço compatível com o mercado e entrega rápida. indico sim, têm uma boa qualidade.",2
Há 18 dias não consigo fazer pedidos. Tenho que recorrer a amigos. Uma propaganda da Corona trava o aplicativo.,2
"Zé delivery é um app fenomenal de bom, praticamente as bebidas na palma da mão sem ter de sair de casa, parabéns a todos os envolvidos....",2
"Muito bom, pode ficar despreocupado a entrega sempre rápida e a bebida sempre gelada.",2
"doido para tomar uma, os concorrentes tudo caro, achei uma cerveja que eu gosto com preço justo !!! ótimo app",2
"App show,sempre nos atendendo com bons produtos,preço bom e entrega rápida...👏👏👏👏",2
"A proposta de receber a bebida gelada em nossa porta, é maravilhosa. Preço q precisa melhorar um pouco.",2
"Preço pode sempre melhorar, mas a entrega é espetacular de rápida.",2
"Oi boa tarde, gosto de compra no Zé Delivrry pois o preço e bom , variedades de bebidas, chegar certinho e bem geladas.",2
"foi apeimeira compra e gostei espero que continue assim,espero voltar mas vezes,e vou indicar pra outras pessoas...",2
"o aplicativo está de parabéns, muito prático e rápido nas entregas.",2
"aplicativo excelente pra entrega de bebidas com variedades rapidez e preço . seja pro dia a dia ou pra uma resenha de fds.,",2
"muito top, e fácil de fazer os pedidos, vários cupons, muito bom!!",2
muito bom de comprar. comodidade e ótimo atendimento. entrega rápida e bebida gelada.,2
"melhor APP da minha vida pra salvar minhas vontades de tomar cervejinha,com o Zé não fixo na mão e nem passo vontade.",2
"Gosto do APP porque a qualquer hora, sem sair de casa, consigo uma cerveja geladinha!",2
"Loja que prima por um ótimo atendimento, incluindo rapidez com muita gentileza e bebidas geladas.",2
Adorei o aplicativo você encontra tudo de alta qualidade e bem gelado e a entrega é bem rápida,2
entrega rápida apesar do horário.. preço bom..por ser de madrugada.. adorei..😉😊,2
"Preço bom, entrega rápida e bebida gelada. perfeito!",2
"Bebidas bem gelada, entrega super rápida e de qualidade.",2
Um excelente atendimento e agilidade na entrega dos produtos,2
"entrega rápida,bebidas geladas ,preço se quiser melhorar agradeço",2
App muito bom é fácil de usar mas deveria ter uma opção para a gente poder trocar nossos pontos no aplicativo por cerveja.,2
"gosto muito do app sempre com cerveja gelada , tem que voltar com os pontos para cliente",2
sensacional ! app top! entrega muito rápida e a cerveja ainda chegou gelada! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2
super rápido,2
entrega rápida entregador muito educado o melhor aplicativo de bebidas que eu já vi,2
"muito bom ,👏👏",2
é top,2
perfeito,2
bom,2
Excelente app!! sempre peço bebida por ele aonde eu estiver.... é sempre recebo rápido e bem gelado.,2
uma opção de cerveja gelada ser sair de casa 🏠,2
Top,2
muito bom,2
gostei muito,2
perfeito,2
tem que me dar desconto que eu sou cliente há muito tempo kkkkk mas é excelente tá não tenho nada a reclamar,2
bom demais a entrega e rápida,2
top...,2
Pediu chegou .... geladinha 😉! É no Zé Delivery !!,2
muito bom,2
ótimo,2
top,2
ótima opção de compras,2
entrega rápido e fácil de uso o aplicativo.,2
"muito rápido, 😁",2
top,2
muito bom super recomendo,2
entrega rápida e bebida gelatina.,2
muito bom,2
muito útil,2
muito prático e funcional,2
ótima entrega bebida gelada,2
"Entrega rápida e profissionais super educados,fora q a cerveja tá sempre geladinha😜",2
top,2
tem q ter mais facilidade para fazer a retirada,2
muito bom!,2
ótimo e rápido,2
gostei muito,2
"Gosto muito seu atendimentos, gostaria de saber se estou concorrendo a viagem?",2
muito bom rápido e gelada,2
FINALMENTE começou a pegar no meu bairro kkk agora você salvando a minha vida,2
serviço excepcional,2
excelente aplicativo para fazer pedido.,2
bem atendido,2
muito bom 👍,2
SHOW DE BOLA,2
nota mil,2
muito boM,2
ótimo rápido,2
melhor Doq o Ifood,2
um app muito bom z em todos os sentidos,2
top super recomendo,2
"Fácil de usar, sempre tem promoção e cupom (espero que seja corriqueiro, ainda não usei por muito tempo). Gostaria de poder ver as bebidas que os estabelecimentos ao redor possuem, mesmo que estejam fechados para que eu possa me programar pra comprar de antemão. Pra ficar melhor podia ter como cadastrar cartão de débito pra pagar direto no APP!",2
sei suas qualidades e prazo de entrega que devo informar pra receber cerveja e comida por favor fale comigo faz tempo que quero entrega o olha faz tempo que quero algo vc não atende Oi Zé vc existe,2
"top, vem geladinha",2
recomendo o app é muito bom,2
maravilhosa,2
muito eficiente,2
muito bom!! rápido na entrega! cerveja gelada e além de tudo meu tio trabalha na entrega muito bom mesmo 😃,2
"o melhor aplicativo que já vir,prático e rápido",2
muito bommm,2
vcs são os melhores que eu já comprei serviço de primeira qualidade,2
Rápido e prático,2
"gostaria q eu tivesse a sorte de só a João de barro me atendesse,pois ela é a única que me entende rápido e é muito eficiente,nota mil pra ela, está de parabéns!",2
"Comodidade, agilidade... Um serviço indispensável 🤌🏼 Bebida geladinha...",2
ótimo fui atendido muito rápido.,2
Excelente serviço. Entrega rápido e bebida geladinha.,2
excelente app gostei muito parabéns,2
obg.,2
muito rápido parabéns,2
o melhor app de bebidas e delirery!,2
excelente,2
desconto top manda mais,2
e um excelente aplicativo,2
"fácil de usar, entrega rápido",2
muito perfeito muito rápido 😍,2
entrega rápida e cerveja gelada,2
"Zé veio para descomplicar a vida. Bebidas variadas, geladinhas e com entregas rápidas.",2
tinha que vir mais geladas as cervejas,2
entrega rápida e segura,2
muito bom,2
excelente,2
Nota 10 muito obrigado,2
ótimo,2
ótimo,2
super indico!,2
Muito bom,2
preço bom,2
muito bom recomendo a todos ceverjairos de plantão obrigado Zé,2
rápido muito bom,2
bom,2
excelente,2
perfeito funcionamento,2
muito bom,2
top,2
muitíssimo bom,2
Atendimento rápido,2
rapidez e segurança,2
excelente atendimento e entrega rápida👏👏,2
gostei,2
"e muito top, encontra tudo e com preços muito bons.",2
"melhor APP que já fizeram!tô virando alcólatra,maravilha!!",2
top de mais esse app,2
"Tentei acessar minha conta pelo aplicativo, mas não consegui, a opção de logar pelo Google não está funcionando. Tentei recuperar minha senha também, mas fala que não é necessário porque é uma conta do Google e que é só acessar pela integração de login do Google. PÉSSIMO. Deveria ter uma segunda opção de login, caso a integração não funcionasse. Que falha. Espero que arrumem.",0
"ABUSIVO! App ABRINDO SOZINHO no meu s8. Várias vezes ao dia, usando outros apps, ou mesmo com a tela parada. Não é por acidente. Se for bug, muito conveniente não resolver isso... pra completar, é extremamente lento o carregamento, dá erro na hora de concluir o pagamento, layout é muitas vezes ambíguo e promoções dos cupons são diferentes dos pedidos pagos pelo App. Empresa grande fica folgada pra cima do consumidor, pq sabe q mesmo se oferecerem um serviço péssimo, ainda assim a gente compra",0
"UM LIX@ de aplicativo!!!! Estou dando chances a esse app há uns 2 anos, tem funções que funcionam e outras que não funcionam para nada!!! Consegui trocar os meus pontos, porém foi muito frustrante tentar conseguir o desconto pelo aplicativo, na qual, não havia como usar e quando tentei usar novamente também não foi com o outro cupom. Como pode a capacidade de criar algo tão ruim assim",0
"Se fosse possível, daria nota 0. Pq é um dos piores apps q já tive, se não, o pior, toda vez q vai usar trava, tem q fechar e abrir umas 5 vezes ou mais pra conseguir concluir um pedido ou ver os cupons. Hoje foi mais um dia que desisti de comer mo MC por conta do péssimo app. Se tem os descontos, os cupons etc pelo app, q façam funcionar corretamente. As vezes parece q isso é de propósito para comprarmos direto no restaurante sem cupom e promoções.",0
"Infelizmente chega a noite e os pedidos sempre vêm errados, faltando ou super frio embora eu more a 7min do mc. E pra completar quando tem um erro do lanche vir faltando vc tem que pagar pelo frete e o extorno n é de imediato. Não compro mais pelo app, melhor outro app pq pelo menos não fico com prejuízo quando a rede errar na entrega. Primeira vez que uso e me arrependi.",0
"Acho que um dos piores aplicativos que já usei até hoje. Além de 5/6 janelas que aparecem quando abro o aplicativo, pedindo várias vezes se o estabelecimento que vou sempre é o que eu irei novamente ao invés de apenas deixar salvo. As promoções não são informadas quando acabam, sendo necessário ver na descrição do item. Por fim nem o pagamento consigo realizar, sendo que o mesmo tem uma dificuldade tremenda de funcionar de forma mínimamente descente. Reclamaria mais se tivesse mais caracteres.👍",0
"O aplicativo é horrível, não funciona direito, mal organizado, os cupons são um lixo, você nunca consegue add + 1 coisa no carrinho, pra mudar de endereço é um parto. Acho que quem fez esse app nao sabia nem oq era código binário e quis bancar de programador. Lamentável. Um desserviço completo. Não recomendo. Só peguem os cupons e apresentem no caixa. De resto, é um absurdo que uma franquia conceituada como o McDonalds permita uma interface tão absolutamente obsoleta, desfuncional e irritante.",0
"Não consigo mais pedir, sempre estão cancelando, e tem uma integração bizarra com o Ifood que meu endereço aparece errado, além de não mostrar o valor do item quando você está montando. Você não pode escolher a unidade do McDonalds de melhor conveniência pra você, simplesmente péssimo.",0
"Pelo visto resolveram o problema de selecionar itens mas ainda tem problemas sérios. Eu fiz um pedido, recebi o SMS do cartão dizendo que foi cobrado só que no app o pedido nunca continuou. Ficou como pagamento pendente. Basicamente, cobraram e nunca sequer pensaram em enviar. Fiz reclamação, vamos ver. No momento estou considerando que perdi o dinheiro, pra não chamar de outra coisa. Com certeza nunca me arriscarei no app de novo.8/8/25 Atualização: recebi um e-mail dizendo que não vão estornar",0
"Quando o aplicativo era só pra pegar cupons funcionava okay. Agora implementaram muitos funções mal desenvolvidas. Muitas falhas no pagamento, tenho tentar pelo menos duas vezes para funcionar (no mesmo cartão). Uma vez tive um pedido cancelado inesperadamente e não fizeram o reembolso imediato. Tive de me dirigir até o canal do WhatsApp preencher um formulario para conseguir este reembolso, sendo o padrão é aparecer alguma mensagem informando de estorno. Frete gratis sem funcionar.",0
"é o pior aplicativo de todos, trava tudo, tem macete pra usar, se você não souber os macetes você não consegue fazer os pedidos e usar os cupons. Toda vez da problema e você precisar fechar e abrir várias vezes, sorte minha que nunca tive problema com dupla cobrança ao fazer pedido no cartão de crédito, porque do jeito que é horrível não duvido de acontecer.",0
"Aplicativo horrível! Cupons de desconto fantasmas, existem no app mas quando tu coloca para comprar diz que está esgotado, não consegui aplicar nenhum cupom para o Mc Delivery também é por final quando eu decidi pagar mais caro porque eu realmente queria comer o lanche, vem o aviso que não existem restaurantes abertos perto de você, as 22:07 da noite! Absurdo desinstalando de deixando de ser cliente, vou pular pro Burguer King!",0
"Não achei outro espaço pra deixar feedback. Não consjgo fazer pedidos delivery pelo app há três dias. Dá problema no pagamento dizendo ""atingiu o limite de tentativas de pagamento"". Horrível.",0
"vcs precisam atualizar esse app com urgência. Além de ser feio, é péssimo no que diz respeito a mudar a localização. Muito travado e pouco intuitivo, me faz atualizar meu repertório de palavrões sempre que preciso utilizá-lo. Fora isso, pra ajustar o que tirar dos lanches, troca de bebida (refrigerante por suco, como exemplo), é péssimo.",0
"aplicativo é um lixo !! nunca funciona direito, para receber pagamento é uma maravilha tudo certo, depois so fica rodando, ja aconteceu os 3 vezes que usei , sempre o pedido não sobe para restaurante, e ainda tem que aguentar o atendimento horrível dos atendentes . invés de ajudar essa app so complica e em uma de esses perdi meu dinheiro porque entregaram para lugar errado. e quando reclamei me falaram "" o pedido foi entregue "" enfim é um lixo de aplicativo nunca mais que vou usar !!!",0
"O aplicativo oferece cupons que não estão disponíveis para o restaurante escolhido. Me pergunto porque não utilizam a escolha do restaurante feita pelo usuário pra filtrar as ofertas daquele restaurante em específico, nos fazer procurar cupons válidos pro restaurante mais perto te faz perder dinheiro porque no concorrente não passo por isso. Além disso, o aplicativo trava bastante durante o uso e quando saio e entro novamente os itens do carrinho são perdidos.",0
"Fiz pedido pelo app, para Delivery, dia 27/04, o pedido não foi entregue e nao consigo receber o extorno. Já preenchi o formulário de pedido de extorno por 3 vezes e cada vez recebi e-mail pedindo para preencher o formulário novamente, pois foram encontrados erros no preenchimento, mas os e-mails não diziam quais para que fossem sanados. Não recomendo que peçam Delivery, pois em caso de problema, nós, consumidores, ficamos em situação de total hipossuficiência.",0
"Péssimo, você vira refém, não consegue fazer contato com a loja, eles enviam o pedido quando eles bem entendem, pra cancelar um pedido atrasado você precisa preencher um LONGO formulário, com print do seu pedido (nada intuitivo e nada facilitado) e depois você tem que esperar 7 dias ÚTEIS para que eles decidam se eles querem ou não cancelar e estornar. Isso mesmo, eles estornam se quiserem, não importa se você tem razão ou não.",0
"Infelizmente, minha experiência com este aplicativo tem sido bastante frustrante. De 0 a 10, a possibilidade de eu recomendá-lo é 0. O aplicativo não funciona corretamente, apresenta constantes travamentos e, além disso, as lojas parceiras não aceitam os cupons oferecidos. No geral, nunca consigo utilizá-lo de maneira eficiente. Espero que essas questões sejam resolvidas para que ele possa cumprir o que promete.",0
"O aplicativo é ruim em absolutamente tudo, principalmente se comparado com o do rival (BK). Pouquíssimos cupons, trava constantemente e sempre dá problema no pagamento. O pior é quando, depois do pagamento falhar, o aplicativo bloquear novos pagamentos e marcar o cupom como utilizado. Uma vergonha, me questiono como uma empresa multibilionária consegue desenvolver tão mal um simples aplicativo.",0
"Aplicativo fraco. Pra melhorar só se criasse do zero. Da muito erro no Android, no iPhone mesma coisa. as promoções aparece um valor, mas na hora de pagar aparece mais caro. Se o valor é por localidade, deveria já reconhecer o valor daquela localização, e nao enganar com um valor que nao condiz com a oferta!",0
"""Bonito, mas ordinário"". Parece que a equipe de desenvolvimento gastou todo o orçamento no aplicativo e esqueceu de comprar a infraestrutura necessária. A todo instante o aplicativo fica em tela de carregamento eterno (NÃO É FALTA DE INTERNET!). Acontece isso ao tentar abrir o carrinho, ao tentar fechar o pedido, ao tentar cadastrar um meio de pagamento e também ao tentar PAGAR. Gente do céu. É fast food. Bora tentar fazer um ""fast app""???",0
"O app vive dando problemas no delivery e o atendimento é um lixo, se ocorre um erro no sistema deles você precisa preencher um formulário imenso para depois de 7 dias úteis receber uma resposta sobre a aprovação do estorno e então o prazo de recebimento. Isso para além da fome e do transtorno gerado. É melhor pedir por outro app pois as condições são semelhantes e sem a dor de cabeça incrível que o McDonald's proporciona pela de respeito e desinteresse pelo cliente.",0
"O mapa que o app contém não reflete a realidade do endereço de entrega. Isso ocasiona pedidos cancelados e transtornos. os entregadores não fazem contato e simplesmente cancelam onpedido. Não adianta utilizar a opção ""minha localização atual"" pois o app direcionaram para outro endereço no mapa.",0
"O APP está péssimo! Fiz a solicitação da troca de e-mail e ao entrar no aplicativo, pede para preencher o cadastro novamente para no final, ter o aviso que o CPF está cadastrado no e-mail antigo. Muita demora para entrar, muita demora para enviar o link de troca de senha. É UMA SUCESSÃO DE ERROS QUE DESANIMA QUALQUER UM! Casoo APP tenha melhoras, avalio novamente.",0
"infelizmente minha experiência no app foi muito ruim, eu não consegui terminar o cadastro porque disseram que eu já tinha, mas quando fui recuperar minha senha não consegui, fica voltando na mesma posição como que dizendo que o meu email é inválido. E achei horrível não poder digitar a data de nascimento, tem que buscar no calendário e correr tocando até a data certa chegar. Conclusão vou desinstalar o app.",0
"Parabéns McDonald's por me proporcionar a pior experiência da minha vida! App pesado, lento e cansativo, desde o cadastro, que deveria ser muito mais fácil, sem tantas exigências para tão pouco retorno. App super pesado (e eu uso 5G), demora pra abrir as coisas, fica carregando... Não coloca o pedido no carrinho, não conclui pedido! Mas no comercial da emissora é uma beleza! Como vou conseguir desconto se não conclui pedido! Corrijam esse ""bug"" no App.",0
"Primeiro aplicativo q consegue travar na hora de fazer o pagamento. levo mais tempo tentando fazer o pagamento do q procurando o pedido. outro ponto, vocês deveriam encontrar outra forma de acessar o app, com a digital do celular por exemplo, pois na hora de pagar, fica toda hora pedindo código de segurança, aí vai eu perder mais tempo acessando o app do banco pra ver o número do código de segurança do cartão virtual. ah, e não esqueça o ""cheguei"", nunca funciona, tem que fechar e abrir o app.",0
"Voltei para reavaliar porque antes tinha 2 estrelas. O Pior Aplicativo que já vi. Já era ruim e piorou. Agora ele não abre, pra usar é necessário reiniciar o celular e o pior, quando insiste no erro ele causa um bug na rede móvel do celular. Hoje fui comer e por consequência tirou minha Internet e não pude nem fazer outras compras, pq minha rede móvel não conectava de jeito nenhum, precisei achar um wi fi pra pelo menos pedir um Uber.",0
"Não comprem pelo McDelivery. O app trava muito e não funciona! Fiz meu pedido às 21h e não recebi nada. O app não atualizava o status do meu pedido, não conseguia cancelar e nem entrar em contato com o restaurante que estava preparando (porque colocaram um telefone falso para contato). O app indicou que o entregador realizou a entrega à 1h30 da manhã, mas eu não recebi nada. Entrei com um pedido de reembolso e não tive nenhum retorno até o momento, muito menos do dinheiro. Zero estrelas.",0
"aplicativo horrivel, instalei para ver alguma promoção de combos e quando ia finalizar meu pedido apareceu para fazer o login ate ai tudo bem, quando fui colocar o cpf apareceu que eu ja tinha uma conta vinculada com aquele cpf, era de um email que eu n tinha mais acesso n consegui excluir a conta nem mudar o email de jeito nenhum, desisti",0
"não tive uma experiência agradável é mais um pedido feito pelo mcdelivery que o pedido não é aceito e fica só em espera por conta que o restaurante não aceita, muita falta de atenção, deveria ter um sistema de restaurantes que estão abertos e funcionam o delivery, as vezes o restaurante aceita muitas das vezes não aí tem que esperar mais de uma hora para realizarem o reembolso e ainda fica com fome. Não vale a pena!!!",0
"não consigo trocar os pontos do MeuM! o aplicativo trava, não consigo realizar o pagamento e nem o pedido. E os cupons simplesmente deixam de funcionar depois que você tenta realizar a compra algumas vezes 🤡 parece que foi feito pra não funcionar! horrível",0
"Eu tô tentando entender há mais de um ano pra serve o feedback que o app pede após o pedido. Pra mim é inimaginável que a maior rede de fastfood do mundo tenha um app tão ruim quanto este. Os próprios funcionários dos restaurantes afirmam que mtos clientes reclamam da lentidão, dos travamentos. Eu nunca consegui concluir um pedido sem ter que fechar e reiniciar o app, perdendo tudo que havia feito na primeira tentativa.",0
"promoções até que boas, mas vc vai usar e a maioria não tem no mc que vc está (msm sinalizando qual restaurante vc vai pedir ele mostra promoções q não são válidas pra ele). aplicativo ABSURDAMENTE TRAVADO, tô há 30 minutos tentando resgatar meus pontos mas a página simplesmente não carrega... pra usar o peça e retire ele trava mto tmb, mas dependendo da fila do mc vale a pena (isso para as promoções que dá pra usar no peça e retire, nem todas são válidas pra essa opção).",0
"Nunca peça delivery. Quando faltam lanches, não há como solicitar reembolso ou até mesmo reclamar. E, se você conseguir fazer uma reclamação, eles dão um prazo de até 7 dias, mas não atualizam o processo nem informam se é necessário enviar provas ou algo do tipo. Faça pedidos de delivery pelo aplicativo iFood, onde você pode reclamar diretamente com a loja que enviou o pedido. Já no aplicativo oficial do McDonald's, use apenas para fazer pedidos e retirar no estabelecimento.",0
"Péssima opção para pedir delivery. Diversas vezes entregam errado e a única opção é o estorno. Porém TODOS os pedidos de estorno do não foi entregue foi negado. Ou seja, eles erram e quem toma o prejuízo é o cliente. Desrespeito total, uma falta de preparo gigantesca dos funcionários em diversos pontos e aparentemente sem nenhum esforço para melhorar. Pelo que vi, a minha opinião não é a única em relação a isso.",0
"não sei o que aconteceu com o app que perdeu minhas informações de pagamento e quando tento pagar apresenta erros e não tem um suporte _ sac para atendimento ao cliente tive que recorrer a outros aplicativos de delivery e mesmo assim tinha uns items que pedi pelo app e não tinha nas plataformas de entrega um lixo , sem respeito nenhum ao consumidor",0
"Havia dado 5 estrelas, mas acabo de mudar minha opinião. Já faz alguns meses que não consigo fazer pedidos neste aplicativo. É solicitado uma complementação do meu cadastro mas na hora em que coloco a informação do meu CPF e o meu e-mail cadastrado, o aplicativo trava e não consigo terminar. Já tentei abrir uma solicitação de troca, mas é solicitado envio de documento anexo e pasmem, não abre para vincular o famigerado documento, por este motivo dou neste caso 1 estrela. Gostaria não dar nada.",0
"Aplicativo muito falho. Por várias vezes deixei de pedir no Mc por conta do app. Trava muito e apresenta empecilhos para concluir o pedido. No momento não consigo efetuar o pedido pelo app, nem por pontos, nem pagando, e ainda querem que nós acumulemos pontos. Risível.",0
"Péssima experiência com a entrega e com o aplicativo. O restaurante não conseguia entregar nada, o coitado do entregador esperando há horas. Nada no aplicativo permite cancelar. Como se faz um app que não permite cancelar o pedido???? Nunca mais peço.",0
"O sistema de resgate de cupons é ruim. Várias vezes recebo o erro que o cupom já foi resgatado, mesmo sendo a primeira vez que resgato aquele cupom. Em relação aos apps da concorrência está muito inferior e complicado de usar",0
"Horrível, as promoções ultimamente têm sido péssimas só com opções de combo e algumas promoções nem falam o valor, mas sim a % em desconto. Um insulto ao consumidor com esses valores elevados, reduziu muito minha vontade de comer no Mc. Muito desapontado com as opções ultimamente.",0
"Não consigo pedir pelo app porque o restaurante perto de mim já fechou sendo que ainda tem outros abertos na cidade! Absurdo! App pouco intuitivo, bagunçado, confuso. Muitas informações soltas na tela. Quando a gente faz o pedido não tem como saber previsão de tempo pra entrega nem pelo whatsapp. Enrolado até pra preencher a data de aniversário, tem que ir voltando no calendário mês a mês de hoje até a minha data de nascimento. Um dos piores aplicativos q já usei na vida.",0
"Não instalem esse lixo, ele trava e vc não consegue receber o valor pago de volta. Comprem no balcão. Impressionante como uma empresa do porte do McDonald's não consegue ter um app que funcione, só aborrecimento!... Quero o meu dinheiro de volta! Paguei e o lanche não foi computado! (20 dias tentando reaver o valor pago, caindo em loop de burocracia insolúveis).",0
"Eu gosto de praticidade, muito complicado e irritante desde o cadastro, impossível por a data de nascimento, quando você já tem mais de 50 anos. Desinstalando!!! o do concorrente. Odo concorrente mais prático e rápido.",0
"o App está horrível de usar, recentemente tentei fazer uma compra e não aprovou o pagamento de forma nenhuma. Já fiz vários pedidos pelo delivery, mas vez ou outra diz que não tem delivery pra minha região, hoje mesmo está aparecendo essa mensagem. Assim fica difícil comprar pelo app",0
"A ideia do aplicativo é ótima. Dá para fazer o pedido e pagar antes e chegar lá só pra retirar. O problema é o aplicativo. Lento demais, uma eternidade para processar o pagamento. Tenho que ficar fechando e abrindo o aplicativo para conseguir concluir o pedido.",0
"Nunca em toda sua vida compre por esse app, o pedido não chega e eles não reembolsam. você tbm nunca vai conseguir contato com alguém que resolva, compre por outro app, compre pelo Ifood que garante reembolso em caso de problema, mas nunca na sua vida compre por esse app do McDonald's, a não ser que queira ser feito de otario e perder dinheiro, estou a quase um mês tentando meu reembolso de um pedido que nem saiu para entrega",0
"é o pior aplicativo que existe. trava e fecha a cada 5 segundos, nunca existe solução para os problemas, quando tem problema com pedido vc simplesmente tem que desistir e aceitar que perdeu dinheiro, não tem como falar com ng e quando aceitam o problema o reembolso nunca vem. horrivel, uma vergonha de aplicativo e de serviço.",0
"só dou 1 estrela porque não posso dar zero. horrível. estou há dias tentando comprar algo e dá bloqueio de pagamento temporário. já tem dias de bloqueio, ou seja, não é temporário. um lixo, assim como os lanches. tentei comprar o tal milkshake do grimace pro meu filho e foi impossível, frustrante demais, a criança chorando porque o app é um lixo e não deixa realizar o sonho dele. As gerencias das lojas dizem não se possível resolver, só no chat do app, e nem existe chat. frustração total",0
"App lixo. não aceita logar com o Google, sendo que fiz o cadastro por ele... simplesmente você clica no botão do Google e não funciona, já no lixão do Facebook, o botão funciona, além do botão do email!!!! Meus pontos todos vencendo e eu sem conseguir acessá-los para trocar por recompensas!!!",0
"O aplicativo além de travar direto, por muitas vezes não deixa vc usar os cupons disponível dando erro, e agora a NOVIDADE é os cupons de aplicativo NÃO dão direito a escolher o SUCO como bebida te induzindo a ter que comprar combo diretamente no totem ou caixa sem poder usar os cupons com desconto.",0
"Primeiro solicitei através do app para retirar pq o totem não tinha leitor de QR code. E não dava a opção de digitar. Depois pedi através do app com cupom que pagando via Pix no recarga pay o meu lanche de 51,90 sai por 36,90. E não final foi descontado o valor normal de 51,90 anúncio falso. O meu lanche pedi para tirar o cube do meio do Big Mac além do lanche vir todo largado mal tinha o alface e o molho do Big Mac. Os dois vieram totalmente largado. App horrível trava e sem retorno.",0
"meu CPF está cadastrado em outro e-mail, que eu não conheço, deixo essa mensagem registrada para que se algo venha a ocorrer, os desenvolvedores sejam responsabilizados. coloquei os dados para redefinir, e no momento de adicionar a foto do meu documento, não abre a Aba para enviar o arquivo do meu documento, e não tem outra opção que consiga resolver isso.",0
"Este app é um completo lixo, demora milênios pra fazer um pedido, trava a cada 2 toques e não aceita de forma alguma meu vale refeição. Sou obrigado a fazer os pedidos ou preferencialmente ou por outro app, pois este não presta pra nada.",0
"app burro, que sempre pergunta onde vc está msm com a localização ativa, que é usada pra selecionar a loja (a mais prox da minha casa é uma das piores). Não existe suporte técnico além do robozinho, dificultam o ctt e o reembolso pro cliente desistir. A solução infelizmente será o procon e baixar o app do BK <3",0
"Aplicativo PÉSSIMO, PÉSSIMO, PÉSSIMO. A gente faz o pedido e não consegue pagar. 40 minutos tentando. Isso mesmo, 40 minutos. Mais de 12 tentativas, e quando finalmente consegue, o número do pedido não sai. Lamentável",0
"Péssima experiencia, me enviaram o pedido faltando tudo ( veio somente a batata), tive que esperar quase 2 horas, e o pior é que voçê nao tem onde reclamar, para cancelar o pedido é um questionário enormw, vc nao fala com ninguém e eles ainda demorar 7 dias úteis pra dizer ""se vão devolver o seu dinheiro""... isso é praticamente um golpe....",0
"preciso deixar registrado como a experiência de comprar por esse aplicativo é uma droga, as 2 vezes que tentei usar, na hora do pagamento ele dá como sistema indisponível, perdi mais de uma hora tentando comprar o combo do Minecraft",0
"impossível falar com suporte humano, quando consegue só abrem chamado e nunca respondem de novo, acumulei pontos suficientes pra um cheeseburger, tentei pedir ainda adicionando itens pagos, deu um erro e nunca me deixaram pedir, abriram chamado e nunca me responderam, abri o app hoje e tiraram a opção de cheeseburger da minha conta, empresa completamente desonesta, tá literalmente pior que casa de aposta e cassino, horrível.",0
